fid,GID_0,COUNTRY,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,SIS_RegionName,ToSplit
1221,IDN,Indonesia,IDN.32_1,Sumatera Utara,NA,NA,Propinisi,Province,12,ID.SU,ID-SU,Sumatera,NA
1222,IDN,Indonesia,IDN.33_1,Yogyakarta,NA,NA,Propinisi,Province,34,ID.YO,ID-YO,Jawa,NA
1244,IND,India,IND.1_1,Andaman and Nicobar,Andaman & Nicobar Islands|Andama,NA,Union Territor,Union Territory,NA,IN.AN,NA,Andaman Is.,1
1245,IND,India,IND.2_1,Andhra Pradesh,NA,NA,State,State,NA,IN.AP,IN-AP,Andhra Pradesh,NA
1246,IND,India,IND.3_1,Arunachal Pradesh,Agence de la Frontière du Nord-E,NA,State,State,NA,IN.AR,IN-AR,Arunachal Pradesh,NA
1247,Z07,India,Z07.3_1,Arunachal Pradesh,Agence de la Frontière du Nord-E,NA,State,State,NA,IN.AR,NA,Arunachal Pradesh,NA
1248,IND,India,IND.4_1,Assam,NA,NA,State,State,NA,IN.AS,IN-AS,Assam,NA
1249,IND,India,IND.5_1,Bihar,NA,NA,State,State,NA,IN.BR,IN-BR,Bihar,NA
1250,IND,India,IND.6_1,Chandigarh,NA,NA,Union Territor,Union Territory,NA,IN.CH,IN-CH,Chandigarh,NA
1251,IND,India,IND.7_1,Chhattisgarh,NA,NA,State,State,NA,IN.CT,IN-CT,Chhattisgarh,NA
1252,IND,India,IND.8_1,Dadra and Nagar Haveli,DAdra et Nagar Haveli|Dadra e Na,NA,Union Territor,Union Territory,NA,IN.DN,IN-DN,Dadra-Nagar-Haveli,NA
1253,IND,India,IND.9_1,Daman and Diu,NA,NA,Union Territor,Union Territory,NA,IN.DD,NA,Daman and Diu,1
1254,IND,India,IND.10_1,Goa,Gôa,NA,State,State,NA,IN.GA,IN-GA,Goa,NA
1255,IND,India,IND.11_1,Gujarat,Goudjerate|Gujerat|Gujerate,NA,State,State,NA,IN.GJ,IN-GJ,Gujarat,NA
1256,IND,India,IND.12_1,Haryana,NA,NA,State,State,NA,IN.HR,IN-HR,Haryana,NA
1257,IND,India,IND.13_1,Himachal Pradesh,NA,NA,Union Territor,Union Territory,NA,IN.HP,IN-HP,Himachal Pradesh,NA
1258,Z04,India,Z04.13_1,Himachal Pradesh,NA,NA,Union Territor,Union Territory,NA,IN.HP,NA,Himachal Pradesh,NA
1259,Z09,India,Z09.13_1,Himachal Pradesh,NA,NA,Union Territor,Union Territory,NA,IN.HP,NA,Himachal Pradesh,NA
1260,Z01,India,Z01.14_1,Jammu and Kashmir,NA,NA,State,State,NA,IN.JK,NA,Jammu-Kashmir,NA
1261,IND,India,IND.15_1,Jharkhand,Vananchal,NA,State,State,NA,IN.JH,IN-JH,Jharkhand,NA
1262,IND,India,IND.16_1,Karnataka,Maisur|Mysore,NA,State,State,NA,IN.KA,IN-KA,Karnataka,NA
1263,IND,India,IND.17_1,Kerala,NA,NA,State,State,NA,IN.KL,IN-KL,Kerala,NA
1264,IND,India,IND.18_1,Lakshadweep,Íles Laquedives|Laccadive|Minico,NA,Union Territor,Union Territory,NA,IN.LD,IN-LD,Laccadive Is.,NA
1265,IND,India,IND.19_1,Madhya Pradesh,NA,NA,State,State,NA,IN.MP,IN-MP,Madhya Pradesh,NA
1266,IND,India,IND.20_1,Maharashtra,NA,NA,State,State,NA,IN.MH,IN-MH,Maharashtra,NA
1267,IND,India,IND.21_1,Manipur,NA,NA,State,State,NA,IN.MN,IN-MN,Manipur,NA
1268,IND,India,IND.22_1,Meghalaya,NA,NA,State,State,NA,IN.ML,IN-ML,Meghalaya,NA
1269,IND,India,IND.23_1,Mizoram,NA,NA,State,State,NA,IN.MZ,IN-MZ,Mizoram,NA
1270,IND,India,IND.24_1,Nagaland,NA,NA,State,State,NA,IN.NL,IN-NL,Nagaland,NA
1271,IND,India,IND.25_1,NCT of Delhi,NA,NA,Union Territor,Union Territory,NA,IN.DL,NA,Delhi,NA
1272,IND,India,IND.26_1,Odisha,NA,NA,State,State,NA,IN.OR,IN-OR,Orissa,NA
1273,IND,India,IND.27_1,Puducherry,Pondicherry|Puduchcheri|Pondiché,NA,Union Territor,Union Territory,NA,IN.PY,IN-PY,Pondicherry,1
1274,IND,India,IND.28_1,Punjab,NA,NA,State,State,NA,IN.PB,IN-PB,Punjab,NA
1275,IND,India,IND.29_1,Rajasthan,Greater Rajasthan|Rajputana,NA,State,State,NA,IN.RJ,IN-RJ,Rajasthan,NA
1276,IND,India,IND.30_1,Sikkim,NA,NA,State,State,NA,IN.SK,IN-SK,Sikkim,NA
1277,IND,India,IND.31_1,Tamil Nadu,Madras|Tamilnad,NA,State,State,NA,IN.TN,IN-TN,Tamil Nadu,NA
1278,IND,India,IND.32_1,Telangana,NA,NA,State,State,NA,IN.TG,IN-TG,Telangana (Absent_SIS),NA
1279,IND,India,IND.33_1,Tripura,NA,NA,State,State,NA,IN.TR,IN-TR,Tripura,NA
1280,IND,India,IND.34_1,Uttar Pradesh,United Provinces,NA,State,State,NA,IN.UP,IN-UP,Uttar Pradesh,NA
1281,IND,India,IND.35_1,Uttarakhand,Uttarakhand,NA,State,State,NA,IN.UT,IN-UT,Uttaranchal,NA
1282,Z05,India,Z05.35_1,Uttarakhand,Uttarakhand,NA,State,State,NA,IN.UT,NA,Uttaranchal,NA
1283,Z09,India,Z09.35_1,Uttarakhand,Uttarakhand,NA,State,State,NA,IN.UT,NA,Uttaranchal,NA
1284,IND,India,IND.36_1,West Bengal,Bangla|Bengala Occidentale|Benga,NA,State,State,NA,IN.WB,IN-WB,West Bengal,NA
1375,ITA,Italy,ITA.1_1,Abruzzo,Abruzos|Abruzzen|Abruzzes|Abruzz,NA,Regione,Region,13,NA,IT-65,Italy (mainland),NA
1376,ITA,Italy,ITA.2_1,Apulia,Apulien|Pouilles|Pouille|Puglia|,NA,Regione,Region,16,NA,NA,Italy (mainland),NA
1377,ITA,Italy,ITA.3_1,Basilicata,Basilicate|Lucania,NA,Regione,Region,17,NA,IT-77,Italy (mainland),NA
1378,ITA,Italy,ITA.4_1,Calabria,Calabre|Calabrie|Kalabrien,NA,Regione,Region,18,NA,IT-78,Italy (mainland),NA
1379,ITA,Italy,ITA.5_1,Campania,Campanha|Campanie|Kampanien,NA,Regione,Region,15,NA,IT-72,Italy (mainland),NA
1380,ITA,Italy,ITA.6_1,Emilia-Romagna,Emilia Romagna|Emilia|Emilia-Rom,NA,Regione,Region,8,NA,IT-45,Italy (mainland),NA
1381,ITA,Italy,ITA.7_1,Friuli-Venezia Giulia,Friuli Venezia Giulia|Friuli-Ven,NA,Regione,Autonomous Region,6,NA,IT-36,Italy (mainland),NA
1382,ITA,Italy,ITA.8_1,Lazio,Lacio|Latium,NA,Regione,Region,12,NA,IT-62,Italy (mainland),NA
1383,ITA,Italy,ITA.9_1,Liguria,Ligurie|Ligurien,NA,Regione,Region,7,NA,IT-42,Italy (mainland),NA
1384,ITA,Italy,ITA.10_1,Lombardia,Lombardy|Lombardei|Lombardie,NA,Regione,Region,3,NA,IT-25,Italy (mainland),NA
1385,ITA,Italy,ITA.11_1,Marche,Marches|Marca,NA,Regione,Region,11,NA,IT-57,Italy (mainland),NA
1386,ITA,Italy,ITA.12_1,Molise,Molisa,NA,Regione,Region,14,NA,IT-67,Italy (mainland),NA
1387,ITA,Italy,ITA.13_1,Piemonte,Piemont|Piémont|Piemonte|Piedmon,NA,Regione,Region,1,NA,IT-21,Italy (mainland),NA
1388,ITA,Italy,ITA.14_1,Sardegna,Cerdeña|Sardenha,NA,Regione,Autonomous Region,20,NA,IT-88,Sardegna,NA
1389,ITA,Italy,ITA.15_1,Sicily,Sicilia,NA,Regione,Autonomous Region,19,NA,NA,Sicilia,NA
1390,ITA,Italy,ITA.16_1,Toscana,Tuscany|Toscane|Toskana,NA,Regione,Region,9,NA,IT-52,Italy (mainland),NA
1391,ITA,Italy,ITA.17_1,Trentino-Alto Adige,Trentino - Alto Adige|Trentino-A,NA,Regione,Autonomous Region,4,NA,IT-32,Italy (mainland),NA
1392,ITA,Italy,ITA.18_1,Umbria,Ombrie|Umbrien,NA,Regione,Region,10,NA,IT-55,Italy (mainland),NA
1393,ITA,Italy,ITA.19_1,Valle d'Aosta,Aosta Valley|Val d'Aoste|Vallée,NA,Regione,Autonomous Region,2,NA,IT-23,Italy (mainland),NA
1394,ITA,Italy,ITA.20_1,Veneto,Venecia|Venetia|Venezia Euganea,NA,Regione,Region,5,NA,IT-34,Italy (mainland),NA
1433,JPN,Japan,JPN.1_1,Aichi,Aiti,愛知県,Ken,Prefecture,NA,JP.AI,JP-23,Honshu,NA
1434,JPN,Japan,JPN.2_1,Akita,NA,秋田県,Ken,Prefecture,NA,JP.AK,JP-05,Honshu,NA
1435,JPN,Japan,JPN.3_1,Aomori,NA,青森県,Ken,Prefecture,NA,JP.AO,JP-02,Honshu,NA
1436,JPN,Japan,JPN.4_1,Chiba,Tiba|Tsiba,千葉県,Ken,Prefecture,NA,JP.CH,JP-12,Honshu,NA
1437,JPN,Japan,JPN.5_1,Ehime,NA,愛媛県,Ken,Prefecture,NA,JP.EH,JP-38,Ehime,NA
1438,JPN,Japan,JPN.6_1,Fukui,Hukui,福井県,Ken,Prefecture,NA,JP.FI,JP-18,Honshu,NA
1439,JPN,Japan,JPN.7_1,Fukuoka,Hukuoka,福岡県,Ken,Prefecture,NA,JP.FO,JP-40,Kyushu,NA
1440,JPN,Japan,JPN.8_1,Fukushima,Hukusima,福島県,Ken,Prefecture,NA,JP.FS,JP-07,Honshu,NA
1441,JPN,Japan,JPN.9_1,Gifu,Gihu,岐阜県,Ken,Prefecture,NA,JP.GF,JP-21,Honshu,NA
1442,JPN,Japan,JPN.10_1,Gunma,GunmaGumma,群馬県,Ken,Prefecture,NA,JP.GM,JP-10,Honshu,NA
1443,JPN,Japan,JPN.11_1,Hiroshima,Hirosima,広島県,Ken,Prefecture,NA,JP.HS,JP-34,Honshu,NA
1444,JPN,Japan,JPN.12_1,Hokkaido,Ezo|Yeso|Yezo,北海道,Do,Circuit,NA,JP.HK,JP-01,Hokkaido,NA
1445,JPN,Japan,JPN.13_1,Hyōgo,Hiogo,兵庫県,Ken,Prefecture,NA,JP.HG,NA,Honshu,NA
1446,JPN,Japan,JPN.14_1,Ibaraki,NA,茨城県,Ken,Prefecture,NA,JP.IB,JP-08,Honshu,NA
1447,JPN,Japan,JPN.15_1,Ishikawa,Isikawa,石川県,Ken,Prefecture,NA,JP.IS,JP-17,Honshu,NA
1448,JPN,Japan,JPN.16_1,Iwate,NA,岩手県,Ken,Prefecture,NA,JP.IW,JP-03,Honshu,NA
1449,JPN,Japan,JPN.17_1,Kagawa,NA,香川県,Ken,Prefecture,NA,JP.KG,JP-37,Shikoku,NA
1450,JPN,Japan,JPN.18_1,Kagoshima,NA,鹿児島県,Ken,Prefecture,NA,JP.KS,JP-46,Kyushu,NA
1451,JPN,Japan,JPN.19_1,Kanagawa,NA,神奈川県,Ken,Prefecture,NA,JP.KN,JP-14,Honshu,NA
1452,JPN,Japan,JPN.20_1,Kochi,Koti,高知県,Ken,Prefecture,NA,JP.KC,JP-39,Ehime,NA
1453,JPN,Japan,JPN.21_1,Kumamoto,NA,熊本県,Ken,Prefecture,NA,JP.KM,JP-43,Kyushu,NA
1454,JPN,Japan,JPN.22_1,Kyoto,Kioto,京都府,Fu,Urban Prefecture,NA,JP.KY,JP-26,Honshu,NA
1455,JPN,Japan,JPN.23_1,Mie,Miye,三重県,Ken,Prefecture,NA,JP.ME,JP-24,Honshu,NA
1456,JPN,Japan,JPN.24_1,Miyagi,NA,宮城県,Ken,Prefecture,NA,JP.MG,JP-04,Honshu,NA
1457,JPN,Japan,JPN.25_1,Miyazaki,NA,宮崎県,Ken,Prefecture,NA,JP.MZ,JP-45,Kyushu,NA
1458,JPN,Japan,JPN.26_1,Nagano,NA,長野県,Ken,Prefecture,NA,JP.NN,JP-20,Honshu,NA
1459,JPN,Japan,JPN.27_1,Naoasaki,Nagasaki,長崎県,Ken,Prefecture,NA,JP.NS,NA,Kyushu,NA
1460,JPN,Japan,JPN.28_1,Nara,NA,奈良県,Ken,Prefecture,NA,JP.NR,JP-29,Honshu,NA
1461,JPN,Japan,JPN.29_1,Niigata,NA,新潟県,Ken,Prefecture,NA,JP.NI,JP-15,Honshu,NA
1462,JPN,Japan,JPN.30_1,Oita,NA,大分県,Ken,Prefecture,NA,JP.OT,JP-44,Kyushu,NA
1463,JPN,Japan,JPN.31_1,Okayama,NA,岡山県,Ken,Prefecture,NA,JP.OY,JP-33,Honshu,NA
1464,JPN,Japan,JPN.32_1,Okinawa,NA,沖縄県,Ken,Prefecture,NA,JP.ON,JP-47,Nansei-shoto,NA
1465,JPN,Japan,JPN.33_1,Osaka,NA,大阪府,Fu,Urban Prefecture,NA,JP.OS,JP-27,Honshu,NA
1466,JPN,Japan,JPN.34_1,Saga,NA,佐賀県,Ken,Prefecture,NA,JP.SG,JP-41,Kyushu,NA
1467,JPN,Japan,JPN.35_1,Saitama,NA,埼玉県,Ken,Prefecture,NA,JP.ST,JP-11,Honshu,NA
1468,JPN,Japan,JPN.36_1,Shiga,Siga,滋賀県,Ken,Prefecture,NA,JP.SH,JP-25,Honshu,NA
1469,JPN,Japan,JPN.37_1,Shimane,Simane,島根県,Ken,Prefecture,NA,JP.SM,JP-32,Honshu,NA
1470,JPN,Japan,JPN.38_1,Shizuoka,Sizuoka,静岡県,Ken,Prefecture,NA,JP.SZ,JP-22,Honshu,NA
1471,JPN,Japan,JPN.39_1,Tochigi,Totigi,栃木県,Ken,Prefecture,NA,JP.TC,JP-09,Honshu,NA
1472,JPN,Japan,JPN.40_1,Tokushima,Tokusima,徳島県,Ken,Prefecture,NA,JP.TS,JP-36,Shikoku,NA
1473,JPN,Japan,JPN.41_1,Tokyo,Edo|Yedo|Tokio|T¢quio,東京都,To,Metropolis,NA,JP.TK,JP-13,Honshu,1
1474,JPN,Japan,JPN.42_1,Tottori,NA,鳥取県,Ken,Prefecture,NA,JP.TT,JP-31,Honshu,NA
1475,JPN,Japan,JPN.43_1,Toyama,NA,富山県,Ken,Prefecture,NA,JP.TY,JP-16,Honshu,NA
1476,JPN,Japan,JPN.44_1,Wakayama,NA,和歌山県,Ken,Prefecture,NA,JP.WK,JP-30,Honshu,NA
1477,JPN,Japan,JPN.45_1,Yamagata,NA,山形県,Ken,Prefecture,NA,JP.YT,JP-06,Honshu,NA
1478,JPN,Japan,JPN.46_1,Yamaguchi,Yamaguti,山口県,Ken,Prefecture,NA,JP.YC,JP-35,Honshu,NA
1479,JPN,Japan,JPN.47_1,Yamanashi,Yamanasi,山梨県,Ken,Prefecture,NA,JP.YN,JP-19,Honshu,NA
1807,MEX,México,MEX.1_1,Aguascalientes,NA,NA,Estado,State,NA,MX.AG,MX-AGU,Aguascalientes,NA
1808,MEX,México,MEX.3_1,Baja California,NA,NA,Estado,State,NA,MX.BN,MX-BCN,Baja California,1
1809,MEX,México,MEX.2_1,Baja California Sur,NA,NA,Estado,State,NA,MX.BS,MX-BCS,Baja California Sur,NA
1810,MEX,México,MEX.4_1,Campeche,NA,NA,Estado,State,NA,MX.CM,MX-CAM,Campeche,NA
1811,MEX,México,MEX.5_1,Chiapas,NA,NA,Estado,State,NA,MX.CP,MX-CHP,Chiapas,NA
1812,MEX,México,MEX.6_1,Chihuahua,NA,NA,Estado,State,NA,MX.CH,MX-CHH,Chihuahua,NA
1813,MEX,México,MEX.7_1,Coahuila,Coahuila de Zaragoza,NA,Estado,State,NA,MX.CA,NA,Coahuila,NA
1814,MEX,México,MEX.8_1,Colima,NA,NA,Estado,State,NA,MX.CL,MX-COL,Colima,1
1815,MEX,México,MEX.9_1,Distrito Federal,NA,NA,Distrito Federal,Federal District,NA,MX.DF,NA,M�xico Distrito Federal,NA
1816,MEX,México,MEX.10_1,Durango,NA,NA,Estado,State,NA,MX.DU,MX-DUR,Durango,NA
1817,MEX,México,MEX.11_1,Guanajuato,NA,NA,Estado,State,NA,MX.GJ,MX-GUA,Guanajuato,NA
1818,MEX,México,MEX.12_1,Guerrero,NA,NA,Estado,State,NA,MX.GR,MX-GRO,Guerrero,NA
1819,MEX,México,MEX.13_1,Hidalgo,NA,NA,Estado,State,NA,MX.HI,MX-HID,Hidalgo,NA
1820,MEX,México,MEX.14_1,Jalisco,NA,NA,Estado,State,NA,MX.JA,MX-JAL,Jalisco,NA
1821,MEX,México,MEX.15_1,México,NA,NA,Estado,State,NA,MX.MX,NA,M�xico State,NA
1822,MEX,México,MEX.16_1,Michoacán,Michoacán de Ocampo,NA,Estado,State,NA,MX.MC,NA,Michoac�n,NA
1823,MEX,México,MEX.17_1,Morelos,NA,NA,Estado,State,NA,MX.MR,MX-MOR,Morelos,NA
1824,MEX,México,MEX.18_1,Nayarit,NA,NA,Estado,State,NA,MX.NA,MX-NAY,Nayarit,NA
1825,MEX,México,MEX.19_1,Nuevo León,NA,NA,Estado,State,NA,MX.NL,NA,Nuevo Le�n,NA
1826,MEX,México,MEX.20_1,Oaxaca,NA,NA,Estado,State,NA,MX.OA,MX-OAX,Oaxaca,NA
1827,MEX,México,MEX.21_1,Puebla,NA,NA,Estado,State,NA,MX.PU,MX-PUE,Puebla,NA
1828,MEX,México,MEX.22_1,Querétaro,Querétaro de Arteaga,NA,Estado,State,NA,MX.QE,NA,Quer�taro,NA
1829,MEX,México,MEX.23_1,Quintana Roo,NA,NA,Estado,State,NA,MX.QR,MX-ROO,Quintana Roo,NA
1830,MEX,México,MEX.24_1,San Luis Potosí,NA,NA,Estado,State,NA,MX.SL,NA,San Luis Potos�,NA
1831,MEX,México,MEX.25_1,Sinaloa,NA,NA,Estado,State,NA,MX.SI,MX-SIN,Sinaloa,NA
1832,MEX,México,MEX.26_1,Sonora,NA,NA,Estado,State,NA,MX.SO,MX-SON,Sonora,NA
1833,MEX,México,MEX.27_1,Tabasco,NA,NA,Estado,State,NA,MX.TB,MX-TAB,Tabasco,NA
1834,MEX,México,MEX.28_1,Tamaulipas,NA,NA,Estado,State,NA,MX.TM,MX-TAM,Tamaulipas,NA
1835,MEX,México,MEX.29_1,Tlaxcala,NA,NA,Estado,State,NA,MX.TL,MX-TLA,Tlaxcala,NA
1836,MEX,México,MEX.30_1,Veracruz,Veracruz de Ignacio de la Llave,NA,Estado,State,NA,MX.VE,NA,Veracruz,NA
1837,MEX,México,MEX.31_1,Yucatán,NA,NA,Estado,State,NA,MX.YU,NA,Yucat�n,NA
1838,MEX,México,MEX.32_1,Zacatecas,NA,NA,Estado,State,NA,MX.ZA,MX-ZAC,Zacatecas,NA
1957,MMR,Myanmar,MMR.1_1,Ayeyarwady,Irrawaddy|Ayeyarwaddy|Ayeyawady|,NA,Yin,Division,NA,MM.AY,MM-07,Myanmar (mainland),NA
1958,MMR,Myanmar,MMR.2_1,Bago,Pégou|Pegu,NA,Yin,Division,NA,MM.BA,MM-02,Myanmar (mainland),NA
1959,MMR,Myanmar,MMR.3_1,Chin,Chin Hills,NA,Pyine,State,NA,MM.CH,NA,Myanmar (mainland),NA
1960,MMR,Myanmar,MMR.4_1,Kachin,Jingphaw Mungdaw,NA,Pyine,State,NA,MM.KC,MM-11,Myanmar (mainland),NA
1961,MMR,Myanmar,MMR.5_1,Kayah,Karenni,NA,Pyine,State,NA,MM.KH,MM-12,Myanmar (mainland),NA
1962,MMR,Myanmar,MMR.6_1,Kayin,Kawthulei|Karen|Karin|Kawthoolei,NA,Pyine,State,NA,MM.KN,MM-13,Myanmar (mainland),NA
1963,MMR,Myanmar,MMR.7_1,Magway,Magwe|Minbu,NA,Yin,Division,NA,MM.MG,MM-03,Myanmar (mainland),NA
1964,MMR,Myanmar,MMR.8_1,Mandalay,NA,NA,Yin,Division,NA,MM.MD,MM-04,Myanmar (mainland),NA
1965,MMR,Myanmar,MMR.9_1,Mon,Mun,NA,Pyine,State,NA,MM.MO,MM-15,Myanmar (mainland),NA
1966,MMR,Myanmar,MMR.10_1,Naypyitaw,Naypyidaw|Nay Pyi Taw,NA,Union territory,Union territory,NA,MM.NY,NA,Myanmar (mainland),NA
1967,MMR,Myanmar,MMR.11_1,Rakhine,Arakan,NA,Pyine,State,NA,MM.RA,MM-16,Myanmar (mainland),NA
1968,MMR,Myanmar,MMR.12_1,Sagaing,NA,NA,Yin,Division,NA,MM.SA,MM-01,Myanmar (mainland),NA
1969,MMR,Myanmar,MMR.13_1,Shan,NA,NA,Pyine,State,NA,MM.SH,MM-17,Myanmar (mainland),NA
1970,MMR,Myanmar,MMR.14_1,Tanintharyi,Tenasserim|Thanintharyi,NA,Yin,Division,NA,MM.TN,MM-05,Myanmar (mainland),NA
1971,MMR,Myanmar,MMR.15_1,Yangon,Rangoon|Rangum|Rangun|Rang£n,NA,Yin,Division,NA,MM.YA,MM-06,Myanmar (mainland),NA
2050,MUS,Mauritius,MUS.1_1,Agalega Islands,îles Agaléga,NA,Region,Region,NA,MU.AG,NA,Mauritius (main island),NA
2051,MUS,Mauritius,MUS.2_1,Black River,NA,NA,District,District,NA,MU.BL,MU-BL,Mauritius (main island),NA
2052,MUS,Mauritius,MUS.3_1,Flacq,NA,NA,District,District,NA,MU.FL,MU-FL,Mauritius (main island),NA
2053,MUS,Mauritius,MUS.4_1,Grand Port,NA,NA,District,District,NA,MU.GP,MU-GP,Mauritius (main island),NA
2054,MUS,Mauritius,MUS.5_1,Moka,NA,NA,District,District,NA,MU.MO,MU-MO,Mauritius (main island),NA
2055,MUS,Mauritius,MUS.6_1,Pamplemousses,NA,NA,District,District,NA,MU.PA,MU-PA,Mauritius (main island),NA
2056,MUS,Mauritius,MUS.7_1,Plaines Wilhems,NA,NA,District,District,NA,MU.PW,MU-PW,Mauritius (main island),NA
2057,MUS,Mauritius,MUS.8_1,Port Louis,NA,NA,District,District,NA,MU.PL,MU-PL,Mauritius (main island),NA
2058,MUS,Mauritius,MUS.9_1,Rivière du Rempart,NA,NA,District,District,NA,MU.RR,NA,Mauritius (main island),NA
2059,MUS,Mauritius,MUS.10_1,Rodriguez,île Rodrigues,NA,Autonomous island,Autonomous island,NA,MU.RO,NA,Rodrigues,NA
2060,MUS,Mauritius,MUS.11_1,Saint Brandon,Cargados Carajos),NA,Region,Region,NA,MU.CC,NA,Mauritius (main island),NA
2061,MUS,Mauritius,MUS.12_1,Savanne,NA,NA,District,District,NA,MU.SA,MU-SA,Mauritius (main island),NA
2090,MYS,Malaysia,MYS.1_1,Johor,Johor Darul Takzim|Johore,NA,Negeri,State,NA,MY.JH,MY-01,Peninsular Malaysia,NA
2091,MYS,Malaysia,MYS.2_1,Kedah,Kedah Darul Aman,NA,Negeri,State,NA,MY.KH,MY-02,Peninsular Malaysia,NA
2092,MYS,Malaysia,MYS.3_1,Kelantan,<Null>,NA,Negeri,State,NA,MY.KN,MY-03,Peninsular Malaysia,NA
2093,MYS,Malaysia,MYS.4_1,Kuala Lumpur,Federal Territory of Kuala Lumpu,NA,Wilayah Persekutuan,Federal Territory,NA,MY.KL,NA,Peninsular Malaysia,NA
2094,MYS,Malaysia,MYS.5_1,Labuan,Federal Territory of Labuan,NA,Wilayah Persekutuan,Federal Territory,NA,MY.LA,NA,Peninsular Malaysia,NA
2095,MYS,Malaysia,MYS.6_1,Melaka,Malacca|Malaka,NA,Negeri,State,NA,MY.ME,MY-04,Peninsular Malaysia,NA
2096,MYS,Malaysia,MYS.7_1,Negeri Sembilan,Negeri Sembilan Darul Khusus|Neg,NA,Negeri,State,NA,MY.NS,MY-05,Peninsular Malaysia,NA
2097,MYS,Malaysia,MYS.8_1,Pahang,Pahang Darul Makmur,NA,Negeri,State,NA,MY.PH,MY-06,Peninsular Malaysia,NA
2098,MYS,Malaysia,MYS.9_1,Perak,Perak Darul Ridzuan,NA,Negeri,State,NA,MY.PK,MY-08,Peninsular Malaysia,NA
2099,MYS,Malaysia,MYS.10_1,Perlis,Perlis Indra Kayangan,NA,Negeri,State,NA,MY.PL,MY-09,Peninsular Malaysia,NA
2100,MYS,Malaysia,MYS.11_1,Pulau Pinang,Penang and Province Wellesley|Pe,NA,Negeri,State,NA,MY.PG,MY-07,Peninsular Malaysia,NA
2101,MYS,Malaysia,MYS.12_1,Putrajaya,Federal Territory of Putrajaya,NA,Wilayah Persekutuan,Federal Territory,NA,MY.PJ,NA,Peninsular Malaysia,NA
2102,MYS,Malaysia,MYS.13_1,Sabah,North Borneo,NA,Negeri,State,NA,MY.SA,MY-12,Sabah,NA
2103,MYS,Malaysia,MYS.14_1,Sarawak,NA,NA,Negeri,State,NA,MY.SK,MY-13,Sarawak,NA
2104,MYS,Malaysia,MYS.15_1,Selangor,Selangor Darul Ehsan,NA,Negeri,State,NA,MY.SL,MY-10,Peninsular Malaysia,NA
2105,MYS,Malaysia,MYS.16_1,Trengganu,Terengganu Darul Iman,NA,Negeri,State,NA,MY.TE,NA,Peninsular Malaysia,NA
2123,NAM,Namibia,NAM.1_1,!Karas,Karas,NA,Region,Region,NA,NA.KA,NA,Namibia (main part),NA
2124,NAM,Namibia,NAM.2_1,Erongo,NA,NA,Region,Region,NA,NA.ER,NA-ER,Namibia (main part),NA
2125,NAM,Namibia,NAM.3_1,Hardap,NA,NA,Region,Region,NA,NA.HA,NA-HA,Namibia (main part),NA
2126,NAM,Namibia,NAM.4_1,Kavango,NA,NA,Region,Region,NA,NA.OK,NA,Namibia (main part),NA
2127,NAM,Namibia,NAM.5_1,Khomas,NA,NA,Region,Region,NA,NA.KH,NA-KH,Namibia (main part),NA
2128,NAM,Namibia,NAM.6_1,Kunene,NA,NA,Region,Region,NA,NA.KU,NA-KU,Namibia (main part),NA
2129,NAM,Namibia,NAM.7_1,Ohangwena,NA,NA,Region,Region,NA,NA.OW,NA-OW,Namibia (main part),NA
2130,NAM,Namibia,NAM.8_1,Omaheke,NA,NA,Region,Region,NA,NA.OH,NA-OH,Namibia (main part),NA
2131,NAM,Namibia,NAM.9_1,Omusati,NA,NA,Region,Region,NA,NA.OS,NA-OS,Namibia (main part),NA
2132,NAM,Namibia,NAM.10_1,Oshana,NA,NA,Region,Region,NA,NA.ON,NA-ON,Namibia (main part),NA
2133,NAM,Namibia,NAM.11_1,Oshikoto,NA,NA,Region,Region,NA,NA.OT,NA-OT,Namibia (main part),NA
2134,NAM,Namibia,NAM.12_1,Otjozondjupa,NA,NA,Region,Region,NA,NA.OD,NA-OD,Namibia (main part),NA
2135,NAM,Namibia,NAM.13_1,Zambezi,Caprivi,NA,Region,Region,NA,NA.CA,NA-CA,Caprivi Strip,NA
2184,NIC,Nicaragua,NIC.1_1,Atlántico Norte,Región Autónoma del Atlántico No,NA,Región Autónoma,Autonomous Region,NA,NI.AN,NA,Nicaragua (mainland),1
2185,NIC,Nicaragua,NIC.2_1,Atlántico Sur,Región Autónoma del Atlántico No,NA,Región Autónoma,Autonomous Region,NA,NI.AS,NA,Nicaragua (mainland),1
2186,NIC,Nicaragua,NIC.3_1,Boaco,NA,NA,Departamento,Department,NA,NI.BO,NI-BO,Nicaragua (mainland),NA
2187,NIC,Nicaragua,NIC.4_1,Carazo,NA,NA,Departamento,Department,NA,NI.CA,NI-CA,Nicaragua (mainland),NA
2188,NIC,Nicaragua,NIC.5_1,Chinandega,NA,NA,Departamento,Department,NA,NI.CI,NI-CI,Nicaragua (mainland),NA
2189,NIC,Nicaragua,NIC.6_1,Chontales,NA,NA,Departamento,Department,NA,NI.CO,NI-CO,Nicaragua (mainland),NA
2190,NIC,Nicaragua,NIC.7_1,Estelí,Estel¡,NA,Departamento,Department,NA,NI.ES,NA,Nicaragua (mainland),NA
